#datetime,vwap
1596135780,22.7393
1596135840,22.7464
1596135900,22.7490
1596135960,22.7393
1596136020,22.7435
1596136080,22.7461
1596136140,22.7441
1596136200,22.7436
1596136260,22.7450
1596136320,22.7410
1596136380,22.7481
1596136440,22.7562
1596136500,22.7422
1596136560,22.7389
1596136620,22.7468
1596136680,22.7541
1596136740,22.7690
1596136800,22.7605
1596136860,22.7615
1596136920,22.7656
1596136980,22.7577
1596137040,22.7564
1596137100,22.7699
1596137160,22.7884
1596137220,22.8039
1596137280,22.8002
1596137340,22.8068
1596137400,22.8075
1596137460,22.8028
1596137520,22.8028
1596137580,22.8128
1596137640,22.8309
1596137700,22.8456
1596137760,22.8463
1596137820,22.8324
1596137880,22.8310
1596137940,22.8337
1596138000,22.8302
1596138060,22.8265
1596138120,22.8088
1596138180,22.8110
1596138240,22.8099
1596138300,22.8080
1596138360,22.7968
1596138420,22.7809
1596138480,22.7857
1596138540,22.7690
1596138600,22.7855
1596138660,22.7970
1596138720,22.8088
1596138780,22.7907
1596138840,22.7789
1596139860,22.8200
1596141000,22.8452
1596141060,22.8600
1596141120,22.8639
1596141180,22.8655
1596141240,22.8670
1596141300,22.8629
1596141360,22.8713
1596141420,22.8798
1596141480,22.8776
1596141540,22.8781
1596141600,22.8787
1596141660,22.8785
1596141720,22.8817
1596141780,22.8777
1596141840,22.8797
1596141900,22.8797
1596141960,22.8830
1596142020,22.8784
1596142080,22.8800
1596142140,22.8777
1596142200,22.8747
1596142260,22.8775
1596142320,22.8800
1596142380,22.8823
1596142440,22.8800
1596142500,22.8800
1596142560,22.8781
1596142620,22.8861
1596142680,22.8778
1596142740,22.8696
1596201060,22.9545
1596201120,23.0337
1596201180,22.9931
1596201240,22.9909
1596201300,22.9962
1596201360,22.9877
1596201420,23.0261
1596201480,23.0492
1596201540,23.0490
1596201600,23.0545
1596201660,23.0778
1596201720,23.0673
1596201780,23.0510
1596201840,23.0480
1596201900,23.0556
1596201960,23.0541
1596202020,23.1023
1596202080,23.0634
1596202140,23.0719
1596202200,23.0315
1596202260,23.0509
1596202320,23.1061
1596202380,23.0565
1596202440,23.0470
1596202500,23.0516
1596202560,23.0096
1596202620,22.9938
1596202680,22.9822
1596202740,22.9691
1596202800,22.9328
1596202860,22.9277
1596202920,22.9375
1596202980,22.9108
1596203040,22.8925
1596203100,22.8674
1596203160,22.8225
1596203220,22.8236
1596203280,22.8298
1596203340,22.7901
1596203400,22.7387
1596203460,22.7383
1596203520,22.7479
1596203580,22.7282
1596203640,22.7327
1596203700,22.7023
1596203760,22.7160
1596203820,22.7045
1596203880,22.7200
1596203940,22.7137
1596204000,22.7392
1596204060,22.7290
1596204120,22.7104
1596204180,22.6977
1596204240,22.6917
1596204300,22.6952
1596204360,22.6795
1596204420,22.6839
1596204480,22.6878
1596204540,22.6880
1596204600,22.6691
1596204660,22.6774
1596204720,22.6801
1596204780,22.6817
1596204840,22.6789
1596204900,22.6665
1596204960,22.6701
1596205020,22.6591
1596205080,22.6525
1596205140,22.6578
1596205200,22.6291
1596205260,22.6421
1596205320,22.6306
1596205380,22.6453
1596205440,22.6311
1596205500,22.6262
1596205560,22.6255
1596205620,22.6298
1596205680,22.6225
1596205740,22.6231
1596205800,22.6115
1596205860,22.6209
1596205920,22.6223
1596205980,22.6400
1596206040,22.6360
1596206100,22.6192
1596206160,22.6330
1596206220,22.6342
1596206280,22.6530
1596206340,22.6561
1596206400,22.6332
1596206460,22.6186
1596206520,22.6250
1596206580,22.6143
1596206640,22.6236
1596206700,22.6126
1596206760,22.5990
1596206820,22.5800
1596206880,22.5811
1596206940,22.5965
1596207000,22.5714
1596207060,22.5700
1596207120,22.5628
1596207180,22.5619
1596207240,22.5790
1596207300,22.5649
1596207360,22.5635
1596207420,22.5700
1596207480,22.5719
1596207540,22.5815
1596207600,22.5900
1596207660,22.5561
1596207720,22.5552
1596207780,22.5666
1596207840,22.5633
1596207900,22.5535
1596207960,22.5630
1596208020,22.5379
1596208080,22.5405
1596208140,22.5480
1596208200,22.5486
1596208260,22.5656
1596208320,22.5634
1596208380,22.5707
1596208440,22.5740
1596208500,22.5348
1596208560,22.5230
1596208620,22.5098
1596208680,22.5329
1596208740,22.5251
1596208800,22.5760
1596208860,22.6018
1596208920,22.6023
1596208980,22.5954
1596209040,22.6264
1596209100,22.6561
1596209160,22.6570
1596209220,22.6924
1596209280,22.6670
1596209340,22.6611
1596209400,22.6677
1596209460,22.6578
1596209520,22.6670
1596209580,22.6568
1596209640,22.6522
1596209700,22.6419
1596209760,22.6145
1596209820,22.6099
1596209880,22.6153
1596209940,22.6428
1596210000,22.6195
1596210060,22.6125
1596210120,22.6072
1596210180,22.6101
1596210240,22.5977
1596210300,22.5756
1596210360,22.5850
1596210420,22.5813
1596210480,22.5789
1596210540,22.5795
1596210600,22.5807
1596210660,22.5727
1596210720,22.5654
1596210780,22.5491
1596210840,22.5221
1596210900,22.5227
1596210960,22.5165
1596211020,22.5100
1596211080,22.4960
1596211140,22.4695
1596211200,22.4850
1596211260,22.4782
1596211320,22.4835
1596211380,22.4725
1596211440,22.4589
1596211500,22.4753
1596211560,22.4924
1596211620,22.4811
1596211680,22.4648
1596211740,22.4716
1596211800,22.5043
1596211860,22.5016
1596211920,22.5242
1596211980,22.5485
1596212040,22.5618
1596212100,22.5610
1596212160,22.5387
1596212220,22.5384
1596212280,22.5219
1596212340,22.5182
1596212400,22.5199
1596212460,22.5173
1596212520,22.5190
1596212580,22.5052
1596212640,22.5127
1596212700,22.5167
1596212760,22.5196
1596212820,22.5191
1596212880,22.5097
1596212940,22.5082
1596213000,22.4777
1596213060,22.4752
1596213120,22.4713
1596213180,22.4586
1596213240,22.4481
1596213300,22.4166
1596213360,22.4133
1596213420,22.4064
1596213480,22.3623
1596213540,22.3672
1596213600,22.3611
1596213660,22.3537
1596213720,22.3569
1596213780,22.3742
1596213840,22.3899
1596213900,22.3920
1596213960,22.3996
1596214020,22.3988
1596214080,22.3969
1596214140,22.3851
1596214200,22.3788
1596214260,22.3791
1596214320,22.3774
1596214380,22.3737
1596214440,22.3555
1596214500,22.3515
1596214560,22.3331
1596214620,22.3315
1596214680,22.3329
1596214740,22.3479
1596214800,22.3401
1596214860,22.3340
1596214920,22.3455
1596214980,22.3552
1596215040,22.3468
1596215100,22.3486
1596215160,22.3700
1596215220,22.3855
1596215280,22.3986
1596215340,22.3882
1596215400,22.3914
1596215460,22.3954
1596215520,22.3880
1596215580,22.3825
1596215640,22.3797
1596215700,22.3728
1596215760,22.3719
1596215820,22.3748
1596215880,22.3914
1596215940,22.3879
1596216000,22.4061
1596216060,22.4168
1596216120,22.4063
1596216180,22.3987
1596216240,22.3953
1596216300,22.3922
1596216360,22.3672
1596216420,22.3538
1596216480,22.3254
1596216540,22.3350
1596216600,22.3482
1596216660,22.3612
1596216720,22.3559
1596216780,22.3441
1596216840,22.3280
1596216900,22.3304
1596216960,22.3575
1596217020,22.3525
1596217080,22.3548
1596217140,22.3425
1596217200,22.3479
1596217260,22.3528
1596217320,22.3580
1596217380,22.3654
1596217440,22.3863
1596217500,22.3683
1596217560,22.3808
1596217620,22.3865
1596217680,22.3827
1596217740,22.3855
1596217800,22.3818
1596217860,22.3737
1596217920,22.3757
1596217980,22.3863
1596218040,22.3790
1596218100,22.3686
1596218160,22.3626
1596218220,22.3500
1596218280,22.3488
1596218340,22.3605
1596218400,22.3525
1596218460,22.3559
1596218520,22.3648
1596218580,22.3847
1596218640,22.3879
1596218700,22.3822
1596218760,22.3793
1596218820,22.3815
1596218880,22.3599
1596218940,22.3539
1596219000,22.3492
1596219060,22.3402
1596219120,22.3441
1596219180,22.3426
1596219240,22.3141
1596219300,22.2978
1596219360,22.2972
1596219420,22.2895
1596219480,22.2742
1596219540,22.2673
1596219600,22.2637
1596219660,22.2686
1596219720,22.2680
1596219780,22.2677
1596219840,22.2672
1596219900,22.2704
1596219960,22.2610
1596220020,22.2612
1596220080,22.2682
1596220140,22.2622
1596220200,22.2666
1596220260,22.2603
1596220320,22.2551
1596220380,22.2360
1596220440,22.2397
1596220500,22.2410
1596220560,22.2465
1596220620,22.2420
1596220680,22.2543
1596220740,22.2636
1596220800,22.2577
1596220860,22.2741
1596220920,22.2963
1596220980,22.3144
1596221040,22.3280
1596221100,22.3261
1596221160,22.3184
1596221220,22.3359
1596221280,22.3625
1596221340,22.3594
1596221400,22.3587
1596221460,22.3576
1596221520,22.3606
1596221580,22.3533
1596221640,22.3593
1596221700,22.3670
1596221760,22.3592
1596221820,22.3482
1596221880,22.3458
1596221940,22.3547
1596222000,22.3652
1596222060,22.3635
1596222120,22.3596
1596222180,22.3509
1596222240,22.3688
1596222300,22.3658
1596222360,22.3532
1596222420,22.3465
1596222480,22.3512
1596222540,22.3536
1596222600,22.3554
1596222660,22.3279
1596222720,22.3077
1596222780,22.3059
1596222840,22.3002
1596222900,22.2665
1596222960,22.2447
1596223020,22.2730
1596223080,22.2682
1596223140,22.2679
1596223200,22.2851
1596223260,22.2775
1596223320,22.2897
1596223380,22.3011
1596223440,22.3028
1596223500,22.3037
1596223560,22.3134
1596223620,22.2938
1596223680,22.2730
1596223740,22.2569
1596223800,22.2697
1596223860,22.2699
1596223920,22.2762
1596223980,22.2761
1596224040,22.2678
1596224100,22.2479
1596224160,22.2412
1596224220,22.2401
1596224280,22.2341
1596224340,22.2333
1596224400,22.1880
1596224460,22.1811
1596226440,22.2000
1596227400,22.2026
1596227460,22.2100
1596227520,22.2229
1596227580,22.2299
1596227640,22.2389
1596227700,22.2500
1596227760,22.2513
1596227820,22.2635
1596227880,22.2679
1596227940,22.2629
1596228000,22.2685
1596228060,22.2629
1596228120,22.2639
1596228180,22.2797
1596228240,22.2890
1596228300,22.2826
1596228360,22.2829
1596228420,22.2862
1596228480,22.2807
1596228540,22.2788
1596228600,22.2485
1596228660,22.2474
1596228720,22.2508
1596228780,22.2515
1596228840,22.2570
1596228900,22.2586
1596228960,22.2617
1596229020,22.2720
1596229080,22.2712
1596229140,22.2668
1596460380,22.5217
1596460440,22.4715
1596460500,22.4437
1596460560,22.4232
1596460620,22.4138
1596460680,22.3968
1596460740,22.3544
1596460800,22.3083
1596460860,22.3220
1596460920,22.3148
1596460980,22.2960
1596461040,22.2462
1596461100,22.1948
1596461160,22.2330
1596461220,22.2457
1596461280,22.2810
1596461340,22.2709
1596461400,22.2193
1596461460,22.2405
1596461520,22.1657
1596461580,22.0923
1596461640,22.0365
1596461700,22.0727
1596461760,22.1151
1596461820,22.1201
1596461880,22.1030
1596461940,22.1017
1596462000,22.0749
1596462060,22.0309
1596462120,22.0082
1596462180,21.9842
1596462240,21.9926
1596462300,22.0515
1596462360,22.0622
1596462420,22.0412
1596462480,22.0685
1596462540,22.0491
1596462600,22.0458
1596462660,22.0303
1596462720,22.0292
1596462780,22.0199
1596462840,21.9840
1596462900,21.9285
1596462960,21.8817
1596463020,21.8087
1596463080,21.8290
1596463140,21.8479
1596463200,21.8839
1596463260,21.9135
1596463320,21.9256
1596464520,21.9205
1596464580,21.8536
1596464640,21.8993
1596464700,21.9061
1596464760,21.9516
1596464820,21.9409
1596464880,21.9167
1596464940,21.9260
1596465000,21.9122
1596465060,21.9120
1596465120,21.9122
1596465180,21.9151
1596465240,21.9410
1596465300,21.9628
1596465360,21.9583
1596465420,21.9419
1596465480,21.9272
1596465540,21.9293
1596465600,21.9592
1596465660,21.9536
1596465720,21.9303
1596465780,21.9296
1596465840,21.9471
1596465900,21.9655
1596465960,21.9450
1596466020,21.8949
1596466080,21.8763
1596466140,21.8663
1596466200,21.8611
1596468300,21.9687
1596468360,21.9698
1596468420,21.9652
1596468480,21.9819
1596468540,21.9846
1596468600,21.9990
1596468660,22.0218
1596468720,22.0283
1596468780,22.0326
1596468840,22.0339
1596468900,22.0313
1596468960,22.0059
1596469020,21.9548
1596469080,21.9478
1596469140,21.9402
1596469200,21.9409
1596469260,21.9300
1596469320,21.9135
1596469380,21.9320
1596469440,21.9461
1596469500,21.9287
1596469560,21.9356
1596469620,21.9534
1596469680,21.9719
1596469740,21.9785
1596469800,21.9846
1596469860,21.9882
1596469920,21.9891
1596469980,21.9897
1596470040,21.9889
1596470100,21.9928
1596470160,21.9872
1596470220,21.9721
1596470280,21.9727
1596470340,21.9630
1596470400,21.9520
1596470460,21.9486
1596470520,21.9358
1596470580,21.9410
1596472800,22.0878
1596472860,22.0585
1596472920,22.0634
1596472980,22.0704
1596473040,22.0744
1596473100,22.0643
1596473160,22.0836
1596473220,22.0693
1596473280,22.0544
1596473340,22.0554
1596473400,22.0566
1596473460,22.0586
1596473520,22.0594
1596474240,22.0631
1596474300,22.0658
1596474360,22.0679
1596474420,22.0567
1596474480,22.0514
1596474540,22.0505
1596474600,22.0598
1596474660,22.0630
1596474720,22.0610
1596474780,22.0482
1596474840,22.0114
1596474900,22.0097
1596474960,22.0090
1596475020,22.0065
1596475080,22.0055
1596475140,22.0032
1596475200,22.0052
1596475260,21.9879
1596475320,21.9695
1596475380,21.9770
1596476040,21.9757
1596476100,22.0030
1596476160,22.0131
1596476220,22.0147
1596476280,22.0167
1596476340,22.0367
1596476400,22.0380
1596476460,22.0107
1596476520,21.9899
1596476580,21.9770
1596476640,21.9752
1596476700,21.9835
1596476760,21.9926
1596476820,22.0051
1596476880,22.0093
1596476940,22.0249
1596477000,22.0159
1596477060,22.0304
1596477120,22.0255
1596477540,22.0302
1596477600,22.0197
1596477660,22.0117
1596477720,22.0314
1596477780,22.0377
1596477840,22.0308
1596477900,22.0410
1596477960,22.0433
1596478020,22.0367
1596478080,22.0321
1596478140,22.0231
1596478200,22.0158
1596478260,22.0301
1596478320,22.0429
1596478380,22.0479
1596478440,22.0325
1596478500,22.0270
1596478560,22.0236
1596478620,22.0075
1596478680,21.9985
1596478740,22.0039
1596478800,22.0117
1596478860,22.0163
1596478920,22.0203
1596478980,22.0184
1596479040,22.0093
1596479100,22.0016
1596479160,21.9919
1596479220,21.9965
1596479280,22.0140
1596479340,22.0056
1596479400,22.0012
1596479460,21.9925
1596479520,21.9882
1596479580,21.9823
1596479640,21.9837
1596479700,21.9949
1596479760,22.0070
1596479820,22.0043
1596479880,22.0032
1596479940,22.0077
1596480000,22.0130
1596480060,21.9862
1596480120,21.9848
1596480180,21.9892
1596480240,21.9931
1596480300,21.9921
1596480360,21.9848
1596480420,21.9741
1596480480,21.9530
1596480540,21.9373
1596480600,21.9303
1596480660,21.9338
1596480720,21.9456
1596480780,21.9502
1596480840,21.9357
1596480900,21.9274
1596480960,21.9208
1596481020,21.9195
1596481080,21.9139
1596481140,21.8809
1596481200,21.8735
1596481260,21.8873
1596481320,21.8901
1596481380,21.8864
1596481440,21.8522
1596481500,21.8505
1596481560,21.8485
1596481620,21.8397
1596481680,21.8250
1596481740,21.8071
1596481800,21.8035
1596481860,21.8069
1596481920,21.8035
1596481980,21.7984
1596482040,21.7715
1596482100,21.7746
1596482160,21.7506
1596482220,21.7955
1596482280,21.7971
1596482340,21.7806
1596482400,21.7598
1596482460,21.7523
1596482520,21.7560
1596482580,21.7669
1596482640,21.7691
1596482700,21.7652
1596482760,21.7648
1596482820,21.7662
1596482880,21.7713
1596482940,21.7629
1596483000,21.7565
1596483060,21.7502
1596483120,21.7294
1596483180,21.7321
1596483240,21.7317
1596483300,21.7439
1596483360,21.7561
1596483420,21.7632
1596483480,21.7706
1596483540,21.7837
1596483600,21.7856
1596483660,21.7990
1596483720,21.8128
1596483780,21.7962
1596483840,21.7960
1596483900,21.7954
1596483960,21.7778
1596484020,21.7565
1596484080,21.7620
1596484140,21.7752
1596484200,21.7697
1596484260,21.7686
1596484320,21.7618
1596484380,21.7596
1596484440,21.7716
1596485460,21.8000
1596486600,21.7992
1596486660,21.8190
1596486720,21.8121
1596486780,21.8248
1596486840,21.8240
1596486900,21.8273
1596486960,21.8238
1596487020,21.8184
1596487080,21.8134
1596487140,21.8175
1596487200,21.8176
1596487260,21.8202
1596487320,21.8135
1596487380,21.8020
1596487440,21.8081
1596487500,21.8047
1596487560,21.7953
1596487620,21.7757
1596487680,21.7717
1596487740,21.7697
1596487800,21.7735
1596487860,21.7793
1596487920,21.7700
1596487980,21.7654
1596488040,21.7609
1596488100,21.7644
1596488160,21.7676
1596488220,21.7792
1596488280,21.7782
1596488340,21.7555
1596546660,21.4499
1596546720,21.3886
1596546780,21.3328
1596546840,21.3523
1596546900,21.4046
1596546960,21.4459
1596547020,21.4916
1596547080,21.5095
1596547140,21.5151
1596547200,21.4691
1596547260,21.4668
1596547320,21.4687
1596547380,21.4917
1596547440,21.4852
1596547500,21.4326
1596547560,21.3797
1596547620,21.4142
1596547680,21.3901
1596547740,21.3824
1596547800,21.4046
1596547860,21.3995
1596547920,21.4395
1596547980,21.4823
1596548040,21.5293
1596548100,21.5291
1596548160,21.5049
1596548220,21.5526
1596548280,21.5697
1596548340,21.5834
1596548400,21.6023
1596548460,21.6370
1596548520,21.6117
1596548580,21.6293
1596548640,21.6329
1596548700,21.6625
1596548760,21.7073
1596548820,21.6849
1596548880,21.6877
1596548940,21.6893
1596549000,21.6843
1596549060,21.6717
1596549120,21.6491
1596549180,21.6943
1596549240,21.7042
1596549300,21.7466
1596549360,21.7996
1596549420,21.8266
1596549480,21.8423
1596549540,21.8953
1596549600,21.9371
1596549660,21.9318
1596549720,21.8951
1596549780,21.8964
1596549840,21.8643
1596549900,21.8951
1596549960,21.8844
1596550020,21.8474
1596550080,21.8646
1596550140,21.8987
1596550200,21.8997
1596550260,21.9087
1596550320,21.8871
1596550380,21.8477
1596550440,21.8215
1596550500,21.8019
1596550560,21.8181
1596550620,21.7810
1596550680,21.7314
1596550740,21.7339
1596550800,21.7364
1596550860,21.7280
1596550920,21.7186
1596550980,21.7397
1596551040,21.7412
1596551100,21.7448
1596551160,21.7428
1596551220,21.8115
1596551280,21.7580
1596551340,21.7454
1596551400,21.7431
1596551460,21.7406
1596551520,21.7355
1596551580,21.7317
1596551640,21.7601
1596551700,21.7367
1596551760,21.7692
1596551820,21.8003
1596551880,21.8140
1596551940,21.8552
1596552000,21.8809
1596552060,21.8873
1596552120,21.8857
1596552180,21.8799
1596552240,21.8784
1596552300,21.9099
1596552360,21.9247
1596552420,21.9463
1596552480,21.9173
1596552540,21.9412
1596552600,21.9867
1596552660,21.9695
1596552720,21.9652
1596552780,21.9698
1596552840,21.9536
1596552900,21.9369
1596552960,21.9386
1596553020,21.9377
1596553080,21.9210
1596553140,21.9048
1596553200,21.9416
1596553260,21.9560
1596553320,21.9591
1596553380,21.9432
1596553440,21.9482
1596553500,21.9495
1596553560,21.9552
1596553620,21.9299
1596553680,21.9137
1596553740,21.9288
1596553800,21.8889
1596553860,21.9324
1596553920,21.9582
1596553980,22.0016
1596554040,22.0326
1596554100,22.0067
1596554160,21.9971
1596554220,21.9833
1596554280,21.9711
1596554340,21.9786
1596554400,21.9900
1596554460,22.0001
1596554520,21.9843
1596554580,21.9745
1596554640,21.9746
1596554700,21.9713
1596554760,21.9753
1596554820,21.9774
1596554880,21.9596
1596554940,21.8755
1596555000,21.8134
1596555060,21.7654
1596555120,21.7861
1596555180,21.7840
1596555240,21.7761
1596555300,21.7731
1596555360,21.7729
1596555420,21.7127
1596555480,21.7080
1596555540,21.7179
1596555600,21.7259
1596555660,21.7035
1596555720,21.6659
1596555780,21.6724
1596555840,21.6405
1596555900,21.6287
1596555960,21.6820
1596556020,21.6880
1596556080,21.6675
1596556140,21.6782
1596556200,21.6461
1596556260,21.6376
1596556320,21.6174
1596556380,21.6230
1596556440,21.6137
1596556500,21.5679
1596556560,21.5666
1596556620,21.6037
1596556680,21.6315
1596556740,21.6046
1596556800,21.6129
1596556860,21.5787
1596556920,21.5554
1596556980,21.5926
1596557040,21.6114
1596557100,21.5994
1596557160,21.5231
1596557220,21.5259
1596557280,21.5199
1596557340,21.5295
1596557400,21.5006
1596557460,21.4708
1596557520,21.4923
1596557580,21.5028
1596557640,21.5154
1596557700,21.5510
1596557760,21.5733
1596557820,21.5791
1596557880,21.5931
1596557940,21.6313
1596558000,21.6472
1596558060,21.6813
1596558120,21.6978
1596558180,21.7168
1596558240,21.7165
1596558300,21.7501
1596558360,21.7902
1596558420,21.7791
1596558480,21.7580
1596558540,21.7380
1596558600,21.7341
1596558660,21.7311
1596558720,21.7281
1596558780,21.7183
1596558840,21.7098
1596558900,21.7226
1596558960,21.6942
1596559020,21.7050
1596559080,21.7053
1596559140,21.7200
1596559200,21.7318
1596559260,21.7500
1596559320,21.7508
1596559380,21.7606
1596559440,21.7563
1596559500,21.7747
1596559560,21.7943
1596559620,21.7751
1596559680,21.7836
1596559740,21.8034
1596559800,21.8091
1596559860,21.8296
1596559920,21.8524
1596559980,21.8328
1596560040,21.7687
1596560100,21.7627
1596560160,21.7139
1596560220,21.7076
1596560280,21.7318
1596560340,21.7605
1596560400,21.7305
1596560460,21.7207
1596560520,21.6956
1596560580,21.6634
1596560640,21.6573
1596560700,21.6253
1596560760,21.6373
1596560820,21.6192
1596560880,21.6275
1596560940,21.6466
1596561000,21.6433
1596561060,21.6084
1596561120,21.6097
1596561180,21.6259
1596561240,21.6393
1596561300,21.6488
1596561360,21.6589
1596561420,21.6798
1596561480,21.6749
1596561540,21.6635
1596561600,21.6700
1596561660,21.6495
1596561720,21.6218
1596561780,21.6013
1596561840,21.6046
1596561900,21.6171
1596561960,21.6027
1596562020,21.6027
1596562080,21.6463
1596562140,21.6837
1596562200,21.6868
1596562260,21.7206
1596562320,21.7088
1596562380,21.7146
1596562440,21.7235
1596562500,21.7395
1596562560,21.7508
1596562620,21.7599
1596562680,21.7595
1596562740,21.7576
1596562800,21.7802
1596562860,21.8059
1596562920,21.8298
1596562980,21.8220
1596563040,21.8015
1596563100,21.8061
1596563160,21.7979
1596563220,21.7972
1596563280,21.7940
1596563340,21.7898
1596563400,21.7835
1596563460,21.8007
1596563520,21.7963
1596563580,21.7919
1596563640,21.8019
1596563700,21.8014
1596563760,21.7979
1596563820,21.7843
1596563880,21.7773
1596563940,21.7854
1596564000,21.7816
1596564060,21.8181
1596564120,21.8313
1596564180,21.8498
1596564240,21.8508
1596564300,21.8621
1596564360,21.8436
1596564420,21.8260
1596564480,21.8045
1596564540,21.8020
1596564600,21.7742
1596564660,21.7760
1596564720,21.7607
1596564780,21.7417
1596564840,21.7544
1596564900,21.7604
1596564960,21.7712
1596565020,21.7574
1596565080,21.7437
1596565140,21.7182
1596565200,21.7233
1596565260,21.7214
1596565320,21.6886
1596565380,21.7144
1596565440,21.7135
1596565500,21.7403
1596565560,21.7580
1596565620,21.7561
1596565680,21.7646
1596565740,21.7570
1596565800,21.7646
1596565860,21.7668
1596565920,21.7657
1596565980,21.7656
1596566040,21.7424
1596566100,21.7404
1596566160,21.7404
1596566220,21.7219
1596566280,21.7047
1596566340,21.7028
1596566400,21.6951
1596566460,21.7079
1596566520,21.7118
1596566580,21.7112
1596566640,21.7047
1596566700,21.7112
1596566760,21.7164
1596566820,21.7273
1596566880,21.7394
1596566940,21.7509
1596567000,21.7677
1596567060,21.7674
1596567120,21.7755
1596567180,21.7889
1596567240,21.8089
1596567300,21.8256
1596567360,21.8362
1596567420,21.8176
1596567480,21.8464
1596567540,21.8709
1596567600,21.8567
1596567660,21.8137
1596567720,21.7819
1596567780,21.7659
1596567840,21.7740
1596567900,21.7665
1596567960,21.7786
1596568020,21.7845
1596568080,21.7730
1596568140,21.7613
1596568200,21.7630
1596568260,21.7573
1596568320,21.7515
1596568380,21.7508
1596568440,21.7484
1596568500,21.7451
1596568560,21.7430
1596568620,21.7374
1596568680,21.7342
1596568740,21.7323
1596568800,21.7392
1596568860,21.7416
1596568920,21.7363
1596568980,21.7452
1596569040,21.7653
1596569100,21.7851
1596569160,21.7847
1596569220,21.7797
1596569280,21.7735
1596569340,21.7497
1596569400,21.7372
1596569460,21.7170
1596569520,21.7075
1596569580,21.7176
1596569640,21.7197
1596569700,21.7075
1596569760,21.7204
1596569820,21.7195
1596569880,21.7407
1596569940,21.7485
1596570000,21.7327
1596570060,21.7165
1596570120,21.7283
1596570180,21.7225
1596570240,21.7263
1596570300,21.7253
1596570360,21.7199
1596570420,21.7157
1596570480,21.7132
1596570540,21.6958
1596570600,21.7082
1596570660,21.6992
1596570720,21.7525
1596570780,21.7799
1596570840,21.7700
1596571860,21.7800
1596573000,21.7632
1596573060,21.7443
1596573120,21.7474
1596573180,21.7311
1596573240,21.7348
1596573300,21.7253
1596573360,21.7300
1596573420,21.7161
1596573480,21.7178
1596573540,21.7200
1596573600,21.7161
1596573660,21.7173
1596573720,21.7251
1596573780,21.7220
1596573840,21.7196
1596573900,21.7233
1596573960,21.7344
1596574020,21.7202
1596574080,21.7341
1596574140,21.7548
1596574200,21.7617
1596574260,21.7533
1596574320,21.7554
1596574380,21.7526
1596574440,21.7754
1596574500,21.7808
1596574560,21.7811
1596574620,21.7864
1596574680,21.7897
1596574740,21.7957
1596633120,22.2773
1596633180,22.3769
1596633240,22.3952
1596633300,22.4933
1596633360,22.5270
1596633420,22.5583
1596633480,22.6303
1596633540,22.6968
1596633600,22.7383
1596633660,22.7867
1596633720,22.8591
1596633780,22.9838
1596633840,22.9319
1596633900,22.9055
1596633960,22.8665
1596634020,22.8704
1596634080,22.8920
1596634140,22.9104
1596634200,22.8706
1596634260,22.9043
1596634320,22.9238
1596634380,22.9265
1596634440,22.9345
1596634500,22.9072
1596634560,22.9502
1596634620,22.9517
1596634680,22.9416
1596634740,22.9290
1596634800,22.9302
1596634860,22.9102
1596634920,22.9448
1596634980,22.9641
1596635040,22.9874
1596635100,22.9717
1596635160,22.9906
1596635220,23.0242
1596635280,23.0359
1596635340,23.0543
1596635400,23.0494
1596635460,23.1053
1596635520,23.1292
1596635580,23.1536
1596635640,23.1945
1596635700,23.2236
1596635760,23.2431
1596635820,23.2508
1596635880,23.1704
1596635940,23.1329
1596636000,23.1613
1596636060,23.2113
1596636120,23.2064
1596636180,23.1690
1596636240,23.1855
1596636300,23.1998
1596636360,23.1796
1596636420,23.1504
1596636480,23.0958
1596636540,23.1089
1596636600,23.1080
1596636660,23.0948
1596636720,23.1175
1596636780,23.0876
1596636840,23.0608
1596636900,23.0451
1596636960,23.0069
1596637020,23.0325
1596637080,23.0477
1596637140,23.0377
1596637200,23.0296
1596637260,23.0271
1596637320,23.0588
1596637380,23.1029
1596637440,23.1117
1596637500,23.1059
1596637560,23.1072
1596637620,23.1008
1596637680,23.0642
1596637740,23.0783
1596637800,23.0935
1596637860,23.0812
1596637920,23.0707
1596637980,23.0987
1596638040,23.1104
1596638100,23.1095
1596638160,23.1004
1596638220,23.0828
1596638280,23.0784
1596638340,23.0443
1596638400,23.0397
1596638460,23.0255
1596638520,23.0220
1596638580,23.0554
1596638640,23.0589
1596638700,23.0570
1596638760,23.0733
1596638820,23.0564
1596638880,23.0520
1596638940,23.0617
1596639000,23.0926
1596639060,23.0982
1596639120,23.1460
1596639180,23.1751
1596639240,23.1871
1596639300,23.1709
1596639360,23.1621
1596639420,23.1886
1596639480,23.1924
1596639540,23.1994
1596639600,23.1818
1596639660,23.1614
1596639720,23.1718
1596639780,23.1957
1596639840,23.2217
1596639900,23.2262
1596639960,23.2444
1596640020,23.2391
1596640080,23.2261
1596640140,23.2296
1596640200,23.2290
1596640260,23.2262
1596640320,23.2283
1596640380,23.2011
1596640440,23.2126
1596640500,23.2165
1596640560,23.2205
1596640620,23.2275
1596640680,23.2298
1596640740,23.2336
1596640800,23.2132
1596640860,23.2172
1596640920,23.2105
1596640980,23.1788
1596641040,23.1794
1596641100,23.1717
1596641160,23.1723
1596641220,23.1732
1596641280,23.1522
1596641340,23.1567
1596641400,23.1707
1596641460,23.1772
1596641520,23.1644
1596641580,23.1731
